claim_id,claim_status,claim_status_detail,claim_origin,claim_type,asset_id,video_id,uploader,channel_id,channel_display_name,video_title,views,matching_duration,longest_match,content_type,reference_video_id,reference_id,claim_policy_id,asset_policy_id,claim_policy_monetize,claim_policy_track,claim_policy_block,asset_policy_monetize,asset_policy_track,asset_policy_block,claim_created_date,video_upload_date,custom_id,video_duration_sec,asset_title,asset_labels,tms,director,studio,season,episode_number,episode_title,release_date,hfa_song_code,isrc,grid,artist,album,record_label,upc,iswc,writers
jxtoSxtq41o,ACTIVE,,AUDIO_MATCH,AUDIO,A429817740942419,EAPIfuu82c8,,UCrBEESAOp7B270a5yViWRcg,RAJPUT ARMY,SHYAM BEST JAGREN VIDEOS  TRILOKPUR UNNAO SE,42,124,124,UGC,,TyzNWWy6C-o,,S204850272788157,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,02/02/2020,02/02/2020,INV581807194,303,Vrindavan Bol Mor,SAVPL,,,,,,,,,INV581807194,,"Sanjay Mittal, Sanjay Parikh",Shyam Ka Pyar,Saawariya Music,1.91766E+11,,
mU9Veu6aYbI,ACTIVE,,VIDEO_MATCH,AUDIOVISUAL,A328946317530935,QUsmSEUwdQI,,UCPf44lnZG-1ejxNvCqUvTDA,Paramod Pramod,"December 15, 2020",0,259,259,UGC,DODjtmB32lc,XrahxQgP7DY,,S204850272788157,INCLUDE AE AR AS AT AU AW AZ BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY KZ LB LI LK LT LU LV LY MA MC ME MF MK MP MQ MT MX MY NF NG NI NL NO NP NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SI SK SN SV TC TH TK TN TO TR TV TW TZ UA UG UM US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW AZ BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY KZ LB LI LK LT LU LV LY MA MC ME MF MK MP MQ MT MX MY NF NG NI NL NO NP NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SI SK SN SV TC TH TK TN TO TR TV TW TZ UA UG UM US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,16/12/2020,16/12/2020,rhzkL_n5VN8,259,#Video | धारालु तू रहरिया में | #Ankush Raja | #Antra Singh | Daralu Tu Rahariye Me | Bhojpuri Song,AADI,,,,,,,,,,,Ankush Raja,,,,,
CsYPGYxQY48,ACTIVE,,AUDIO_MATCH,AUDIO,A798349173932506,xMP9x8_JIHc,,UCBodzVznneIbN4Lb4UmBGAA,Sonu raj Sonu Raj,"September 15, 2020",9,15,15,UGC,,7Kly1q9f7aE,,S204850272788157,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,15/09/2020,15/09/2020,INV582040008,17,Patthar Ke Sanam,TFB,,,,,,,20180117,,INV582040008,,Tahir Chishti,Patthar Ke Sanam,Tahir Chishti,1.91766E+11,,
J6zzEKZ9_gg,ACTIVE,,AUDIO_MATCH,AUDIO,A220716737856695,OK8_fBTjjG0,,UC_vPs56_K3ta7gV3vn_UKJw,"gangadhar,mahato gangadhar,mahato",Chamiya hot dance song,87,294,232,UGC,,hhtNnUmKH70,,S230821660797138,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,EXCLUDE US,,,04/04/2020,04/04/2020,USDCH1038186,232,Deewana Deewana,DCMPL,,,,,,,20171210,,USDCH1038186,,Manoj,Deewana Deewana,Khorta Tv Hd,6.44825E+11,,
svsutrIYl9M,ACTIVE,,WEB_UPLOAD_BY_OWNER,AUDIOVISUAL,A599680310157974,GAurzeCJJsw,,UCk3plMzqJ-nTseJJsRcyiqA,,Neha Naaz Qawwali 2021 | LIVE,2929,0,0,PARTNER_UPLOADED,,,,,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG UM US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG UM US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,22/03/2021,23/03/2021,GAurzeCJJsw,1028,Neha Naaz Qawwali 2021 | LIVE,TNDMS,,,,,,,,,,,,,,,,
70QoqWFDsJg,ACTIVE,,AUDIO_MATCH,AUDIO,A733753675999764,ff7WndequpQ,,UCFgBUc_pqJO1W0HZkjyWAXg,rampuriya guddu,#trendig #bewfasong #gam #gambharegane  na socha na samjha teri gel ho liya,89,177,177,UGC,,hG47UNgHVrI,,S204850272788157,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,25/02/2021,25/02/2021,INV581702140,181,Tere Pyar Me Laila,NDJ,,,,,,,,,INV581702140,,"TR Panchal, Ruchika",Time Pass,NDJ Music,1.91766E+11,,
JSf7GVYTt-o,ACTIVE,,AUDIO_MATCH,AUDIO,A630457740945640,0E2qizO2LCY,,UCZ4MazP-1ZjeWH7zZtZPtIw,jatav devendra,07-Jul-19,6,176,114,UGC,,BQ6P-QoBgpE,,S204850272788157,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,07/07/2019,07/07/2019,INV581900289,114,Jawani Meri Nuyi Rarke,SAVPL,,,,,,,,,INV581900289,,Shivani,Shivani Ka Dj,Shubham,1.91766E+11,,
tZNG8A918sk,ACTIVE,,AUDIO_MATCH,AUDIO,A320284321568676,dn0-korYYH8,,UCfnq2OvUOWDseIfP86V3lHA,Shau Manjeet Gupta,25-Nov-18,1,285,270,UGC,,OSbn1NqR8Rk,,S204850272788157,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,25/11/2018,25/11/2018,USDCH1020748,291,Kanwar Hamro Ke Mangai Raja Jee,TAH,,,,,,,,,USDCH1020748,,Priya Ranjan Bihari,Bhola Pa Jalwa Dhare,Payal Film,7.11099E+11,,
To_pAzfA-FA,ACTIVE,,AUDIO_MATCH,AUDIO,A458139968559702,DlRdli6SO5o,,UCkk7p0XPXtWXaEXpaDdWAGQ,Bikas Majhi,27-Apr-20,2,31,16,UGC,,TqEQkZZKzZM,,S230821660797138,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KI KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PG PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KI KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PG PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,EXCLUDE US,,,27/04/2020,27/04/2020,USDCH1033435,16,Ham Tumse Dil Lagaake,CC_EXCLUSION_DISTRIBUTOR_ONLY|RAO,,,,,,,20180803,,USDCH1033435,,Aditi Raj,Bewafai Hits 4,Sai Recordds Entertainment,6.12292E+11,,
9dEJKu1tuiE,ACTIVE,,AUDIO_MATCH,AUDIO,A756344836165629,G8xbaAvncro,,UCcrg_FBSJup3Ub7z00SVyqQ,AASHU Sahab,Meri vinti yahi hai radha rani fulll vibrate mix song,94,460,377,UGC,,PElCVbmjw9U,,S204850272788157,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,29/07/2020,09/06/2020,INV581806980,381,Meri Vinti Yahi Hai Radha Rani,SAVPL,,,,,,,20201201,,INV581806980,,Chitra Vichitra Ji,Meri Vinti Yahi Hai Radha Rani,Saawariya Music,1.91766E+11,,
VgNbQNRjSwo,ACTIVE,,VIDEO_MATCH,AUDIOVISUAL,A246523961059546,QZ9NBGTRrA4,,UCLhCMDGLg0-W07VXZQ672uw,writer kumar kamlesh official,"October 20, 2020",4,219,219,UGC,BDVJ2lEoSGU,IuBhS9TVI_c,,S204850272788157,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG UM US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG UM US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,20/10/2020,20/10/2020,BDVJ2lEoSGU,219,धनंजय धड़कन का भाई संजय धड़कन | पुरे UP बिहार में | तहलका मचा के रख दिया | देता लव के रिपोर्ट |2020,TNA,,,,,,,,,,,Dhananjay Dhadkan|Sanjay Dhadkan|DHANANJAY DHADKAN ENTERTAINMENT|BHOJPURI ALL HIT SONG 2020,,,,,
rvGhJVTGIIE,INACTIVE,STATUS_DETAIL_CLOSED_REPLACED,AUDIO_MATCH,AUDIO,A642672968753838,3kRcYyt1fd4,,UCjnj7_g7Y7KQIW5iYsu-OAA,Sambhu Yadav,3,0,122,122,UGC,,86qc5gSrghI,,S204850272788157,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,09/05/2019,21/03/2019,INV581731533,288,Gajab Maza Dela,TFB,,,,,,,,,INV581731533,,Deepak Dabang,Gajab Maza Dela,Team Film,1.91766E+11,,
ZMSFVmnTEIc,ACTIVE,,AUDIO_MATCH,AUDIO,A343339680544367,MMOPFi2Lw0Q,,UC08jJTQs8M_j2Chr9hQtIcA,Vikram Kumar don vikram Kumar don,Vikram Kumar don(3),0,182,157,UGC,,IB99MMNlcfQ,,S230821660797138,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,EXCLUDE US,,,11/10/2020,11/10/2020,INV581928705,182,Hamare Pati Dev Ji,YFPL,,,,,,,,,INV581928705|QMFME1988417,,"Indu Sonali, Nilkamal Singh",Vinashak,Yashi Films,1.91766E+11,,
lKfUW3WYgHU,ACTIVE,,AUDIO_MATCH,AUDIO,A329744006433857,dralWdUg_Po,,UC_8vnjkl3hlN21X8F9Jaj3w,DHRUV BANSAL,कीर्तन का निमंत्रण है,100,106,107,UGC,,S0_MN7Jgwpc,,S230821660797138,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,EXCLUDE US,,,19/02/2020,19/02/2020,USDCH1024634,111,Shri Ram Na Milenge Hanuman Ke Bina,TAH,,,,,,,,,USDCH1024634,,J P Baba,Bhajan Sangrah,Kanha Music,7.19034E+11,,
WoHEeMQkTGc,ACTIVE,,VIDEO_MATCH,AUDIOVISUAL,A894387596099398,,,,,,,207,207,UGC,xA_tWDkF3as,rTgtYnAc7ss,,S204850272788157,,,,,,,13/04/2021,,xD6N6f-Tm6o,,#VIDEO​​ |#Khesari​​​ Lal Yadav | बंगलिनिया | Antra​​ Singh Priynka | Bangliniya -Bhojpuri Song 2021,AADI,,,,,,,,,,,Khesari Lal Yadav & Antra Singh Priynka,,,,,
tp5EUwvUlks,ACTIVE,,VIDEO_MATCH,AUDIOVISUAL,A841172688634231,B5ZZCEb7k5g,,UCOR5VdRgFPgBP4VJuQk6Pwg,Apple Apple,17-Dec-18,0,151,151,UGC,5hk_M5UNTfc,WgxujbxhBFc,,S204850272788157,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG UM US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG UM US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,17/12/2018,17/12/2018,5hk_M5UNTfc,153,Mithi Boli || Anjali Raghav || Raju Punjabi || TONNY TANKRI || Durge Movies Haryanvi,TNDM1,,,,,,,,,,,,,,,,
VUMVoTuFldo,ACTIVE,,AUDIO_MATCH,AUDIO,A707396874743029,dxWs90Ck8Wo,,UCrKqoYwz63ZYPTAQK3EP_jw,Deepak Bisht,Saccha pyar,2,31,31,UGC,,cuqOG0ENofk,,S204850272788157,INCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KI KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PG PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,EXCLUDE AE AR AS AT AU AW BA BE BG BH BL BM BO BR BY CA CC CH CL CO CR CX CY CZ DE DK DO DZ EC EE EG ES FI FJ FR GB GE GF GH GP GR GT GU HK HM HN HR HU ID IE IL IN IQ IS IT JO JP KE KI KR KW KY LB LI LT LU LV LY MA MC MF MK MP MQ MT MX MY NF NG NI NL NO NR NU NZ OM PA PE PF PG PH PK PL PM PR PT PY QA RE RO RS RU SA SB SE SG SK SN SV TC TH TK TN TO TR TV TW TZ UA UG US UY VE VI VN VU WF WS YE YT ZA ZW,,,,,26/11/2018,26/11/2018,INV581810662,31,Mera Shyam Aa Jata,VMPL,,,,,,,,,INV581810662,,Mayank Aggarwal,Mera Shyam Aa Jata Mere Samne,SCI,1.91766E+11,,
