Video Claim Raw Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjustment Type,Country,Day,Video ID,Video Channel ID,Asset ID,Asset Channel ID,Asset Title,Asset Labels,Asset Type,Custom ID,ISRC,UPC,GRID,Artist,Album,Label,Claim Type,Content Type,Offer,Owned Views,Monetized Views : Audio,Monetized Views : Audio Visual,Monetized Views,YouTube Revenue Split,Partner Revenue : Pro Rata,Partner Revenue : Per Sub Min,Partner Revenue
None,AE,20210202,1PBGoNKWKLI,ft9B5kFTs4LvYs8n4TPTRQ,A261684340929785,,Curiousity Freedom Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001007,INV772001007,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,1,1,0.006194,0.003407,0.003583,0.003583
None,AE,20210202,1ijEjmmvx1c,Ifzoj7xgowx1JaYnixiSHQ,A262998388654882,Ifzoj7xgowx1JaYnixiSHQ,"Fasal Ba Dil Tora Nathiya Ke Bil Main""Kasam Paida Karne Wale Ki ""Bhojpuri Films""",YFPL,Music Video,1ijEjmmvx1c,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,1,0,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,1ogvJaWsAZI,Pxh8XbrczlY42mg6EtVTBg,A420342412429526,Pxh8XbrczlY42mg6EtVTBg,आ गया Aarkesta Star Alwela Ashok का सबसे खतरना वीडियो || टुईया से गिरे भुईया || Bhojpuri Video Songs,VMPL,Music Video,1ogvJaWsAZI,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,1tTxNwkJAIQ,oH71yAB3f6vJPUcnpTCFTg,A166737150950209,,Tip La Ki Chaa We,"CC_EXCLUSION_DISTRIBUTOR_ONLY,RIC",Sound Recording,USDCH1037163,USDCH1037163,6.44825E+11,,"Saira Naseem, Shazia Manzoor",Zille Shah,T.R.C. Studios,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,21qWzyROvNU,mJ-mxyOZH4aDQN0nDOrMTw,A261684340929785,,Curiousity Freedom Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001007,INV772001007,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,2,0,2,2,0.014796,0.008139,0.017508,0.017508
None,AE,20210202,21qWzyROvNU,mJ-mxyOZH4aDQN0nDOrMTw,A261684340929785,,Curiousity Freedom Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001007,INV772001007,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.003371,0.001855,0.004024,0.004024
None,AE,20210202,2VcSffsGGcg,optkM5SKnlpgz-zi3jcGsg,A456720151543495,optkM5SKnlpgz-zi3jcGsg,Top  21 Prabhat Geete  - Pahatechi Bhaktigeete - Marathi Morning Songs प्रभात गीते,,Music Video,2VcSffsGGcg,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,31VEVBforSI,JNwdQy8KkFSSfwM4n-xFiA,A886034084551121,JNwdQy8KkFSSfwM4n-xFiA,Ahiran vs Babuan | Full Bhojpuri Song | अहिरान बबुआन | Abhimanyu Singh Kranti | Shushila Sanehi,,Music Video,31VEVBforSI,,,,"Abhimanyu Singh Kranti,Shushila Sanehi",,Lotus Music,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,3Dkkq1SB0No,bSAIqfRGKLXHSjXv2cHB9Q,A461154612692540,,Neray Aah,BEY,Sound Recording,USDCH1500001,USDCH1500001,7.11099E+11,,Mathira,Neray Aah,Beyond Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,3XT6q-QbngQ,BGGy7tg0F1o8bwb4hsGaqA,A401117627971589,BGGy7tg0F1o8bwb4hsGaqA,Bullet,,Art Track,INS3I1900081,INS3I1900081,8.71886E+12,,Mangli,,Silly Monks Music,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,1,0,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,3h6No9fRxIs,NgI73S2t8Vn24Si0Oi54Nw,A810762320021842,NgI73S2t8Vn24Si0Oi54Nw,SHANTI (BP),AOL,Art Track,INS641200996,INS641200996,7.11099E+11,,SRI SRI RAVISHANKAR,,The Art Of Living,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,3wRMEvuGfcQ,zDQlBj-45fCf5g5U3B0YZQ,A268603494914315,,Ve Gujjra Veh.,RIC,Sound Recording,USDCH1033257,USDCH1033257,6.12292E+11,,Various Artists,Gabru Punjab,T.R.C. Studios,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.002192,0.001206,0.002594,0.002594
None,AE,20210202,4ERVwtAQ9G8,b6yIzffFuG9YjeH2NwPkyw,A166737150950209,,Tip La Ki Chaa We,"CC_EXCLUSION_DISTRIBUTOR_ONLY,RIC",Sound Recording,USDCH1037163,USDCH1037163,6.44825E+11,,"Saira Naseem, Shazia Manzoor",Zille Shah,T.R.C. Studios,Audio,UGC,YouTube Premium Family monthly,2,0,2,2,0.013484,0.007417,0.016089,0.016089
None,AE,20210202,4Hiv6QP7qNs,RkRlk5BMze7QNWaD6rzQSw,A243851137792169,RkRlk5BMze7QNWaD6rzQSw,Jab Jab Pyar Sadayen Dega- Full Song,,Art Track,USDCH1032190,USDCH1032190,6.12292E+11,,Salma Agha,,NH Studioz,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,1,0,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,4L8ANOgQFr0,0xBMgmf2IgY7N1UFDsPNvA,A375808995321300,,Mera Esa Button Dabade,"CC_EXCLUSION_DISTRIBUTOR_ONLY,RIC",Sound Recording,USDCH1033242,USDCH1033242,6.12292E+11,,Various Artists,Foja Amritsaria,T.R.C. Studios,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.001233,0.000679,0.001461,0.001461
None,AE,20210202,4SYZZF-aGzM,tqmzLrADS3GS1M2q0wjB0w,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,6,1,4,5,0.046032,0.025325,0.054473,0.054473
None,AE,20210202,4SYZZF-aGzM,tqmzLrADS3GS1M2q0wjB0w,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,4,1,3,4,0.017982,0.009894,0.021461,0.021461
None,AE,20210202,4SYZZF-aGzM,tqmzLrADS3GS1M2q0wjB0w,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,1,1,0.004129,0.002271,0.002388,0.002388
None,AE,20210202,4TNqyD65xrY,SrlEb-C4b337zohrClwKZw,A375808995321300,,Mera Esa Button Dabade,"CC_EXCLUSION_DISTRIBUTOR_ONLY,RIC",Sound Recording,USDCH1033242,USDCH1033242,6.12292E+11,,Various Artists,Foja Amritsaria,T.R.C. Studios,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210202,4iigs0er4SM,MJ6gBzIHz4Nu_kODIJmD6g,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,1,0,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210202,4lYbRbPA5Sw,pTeE9-ksprBDkEYWnuHVGQ,A615184689906509,,Jab Gham Bayan Honge,SAVPL,Sound Recording,INV581840152,INV581840152,1.91766E+11,,"Anuja, Akshay",Khwaja Hai Ali Ke Dulare,Shree Cassettes,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000987,0.000543,0.001168,0.001168
None,AE,20210202,53PE64qnjUE,ge14a6mRmfW6tPD4mGeVAw,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,2,0,2,2,0.019728,0.010852,0.023344,0.023344
None,AE,20210202,53PE64qnjUE,ge14a6mRmfW6tPD4mGeVAw,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.003371,0.001855,0.004024,0.004024
None,AE,20210202,53PE64qnjUE,ge14a6mRmfW6tPD4mGeVAw,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,1,1,0.006194,0.003407,0.003583,0.003583
None,AE,20210202,55E-d81luNc,tqmzLrADS3GS1M2q0wjB0w,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,2,1,1,2,0.014796,0.008139,0.017508,0.017508
None,AE,20210202,56qMkEeXbH4,0BrlVtQffmLvvGy2s2_YGg,A735880341631501,0BrlVtQffmLvvGy2s2_YGg,Pal Pal,DCMPL,Art Track,USDCH1043565,USDCH1043565,6.30808E+11,,"Nati King, Suresh Sharma",,Krishna Music,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,1,0,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,5GZf-UvLSdk,y9Td1yEiJxbK2AljjAvZFw,A244244887435130,,Purani Ishq Kahani,VCOI,Sound Recording,INV772001014,INV772001014,6.16968E+11,,Vikram Kohlewala,Purani Ishq Kahani,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000429,0.000236,0.000508,0.000508
None,AE,20210202,5GZf-UvLSdk,y9Td1yEiJxbK2AljjAvZFw,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000429,0.000236,0.000508,0.000508
None,AE,20210202,5GZf-UvLSdk,y9Td1yEiJxbK2AljjAvZFw,A603177631890547,,Eye Liner,VCOI,Sound Recording,INV772001017,INV772001017,6.16968E+11,,Harsh Virk,Eye Liner,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000429,0.000236,0.000508,0.000508
None,AE,20210202,5GZf-UvLSdk,y9Td1yEiJxbK2AljjAvZFw,A788316635509180,,Ab Nahi Lagna,VCOI,Sound Recording,INV772001015,INV772001015,6.16968E+11,,Nikhil Mittal,Ab Nahi Lagna,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000429,0.000236,0.000508,0.000508
None,AE,20210202,5GZf-UvLSdk,y9Td1yEiJxbK2AljjAvZFw,A923443058869090,,Ek Request,VCOI,Sound Recording,INV772001016,INV772001016,6.16968E+11,,SK Chalia,Ek Request,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000429,0.000236,0.000508,0.000508
None,AE,20210202,5KzenUs2gJM,ywVmq412AUNRtM5IcR3rbg,A554986383502591,,Hare Rama Hare Krishna Dhoon,SOOR,Sound Recording,INS360000043,INS360000043,6.44825E+11,,Sadhana Sargam,Hare Rama Hare Krishna Dhoon,Soor Mandir,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,5NCb-oKJO7c,TBKQFHYYsl02IwN18MK7_Q,A152978071292402,TBKQFHYYsl02IwN18MK7_Q,नया साल खुशियों से भर देगा ये भजन : Shirdi Mein Mere Baba : 2021 Sai Baba Bhajan : Sai Baba Song,,Music Video,5NCb-oKJO7c,,,,Ravi Chander,,JMD Evens & Music,Audio-Visual,Partner-provided,YouTube Premium Family monthly,1,1,0,1,0.006742,0.003709,0.008046,0.008046
None,AE,20210202,5knlSX9dCHU,qj-7XzxhgL14RKORG1UIrw,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,5knlSX9dCHU,qj-7XzxhgL14RKORG1UIrw,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,2,0,2,2,0.013484,0.007418,0.016092,0.016092
None,AE,20210202,63S6DqWJzy8,1Ekm042kfOFJyKaTIYOVIA,A985110897423815,1Ekm042kfOFJyKaTIYOVIA,पवन सिंह के शादी के बाद पहली बार Kallu और Chandani Singh का पार्टी में डांस - ब्लाउज रेडीमेड चाहिए,AADI,Music Video,63S6DqWJzy8,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,680a0uKt3BI,rDKxx_Ua1EuzQ6f4UMhI3Q,A434793743120686,,Toke Dekhe Ek Chakai,YASH,Sound Recording,USDCH1027702,USDCH1027702,7.10826E+11,,Pratima Das,Ude Amar Sadir Anchol,Shiva Music,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,6C628dUVZsI,Bi3cMjG1lEMapzFt7qV3qQ,A106069879459084,Bi3cMjG1lEMapzFt7qV3qQ,भतार लेले मंगल बुध के - Awadesh Brand - New Popular Bhojpuri Song 2019 - Bansi - Monavik Music,TNDM1,Music Video,6C628dUVZsI,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,6ZwEQCK8sMc,3LVg5ImVnfqGJEZmEuDJIg,A236296967745569,3LVg5ImVnfqGJEZmEuDJIg,Mujhe Ye Teri Bewafai | बड़ा पछताओगे बेवफा | सदाबहार दर्द भरा गीत - New #Hindi_Sad_Songs - #Bewafaai,,Music Video,6ZwEQCK8sMc,,,,sai recordds,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,6buE1w2a_bo,1Ekm042kfOFJyKaTIYOVIA,A889069626942095,1Ekm042kfOFJyKaTIYOVIA,#VIDEO   लईकी धोकेबाज़   Ritesh Pandey   Laiki Dhokebaaz   Antra Singh   Hit Song Ft  Chandani Singh,AADI,Music Video,PHU0tNKYdjc,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,6cCK_mlJiTU,r5MOkWFFbs_y_jChDncIXw,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.006742,0.003709,0.008046,0.008046
None,AE,20210202,6qLGHeIgYJs,3wEV8gQB6uzU76aY0WC_sw,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,72iZZEO-HIY,7dOkV06j5S77L7DL-CNM9A,A450579524351227,,52 Gajh Ka Daman,VCOI,Sound Recording,INV772001001,INV772001001,6.30808E+11,,"Renuka Panwar, MJ",52 Gajh Ka Daman,Desi Records,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.003371,0.001855,0.004024,0.004024
None,AE,20210202,73ybnbM34vg,7O1AmaWhFxfZCR7MUFRsKw,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,0,0,0,0,0,0
None,AE,20210202,7GtnrjibjFA,ge14a6mRmfW6tPD4mGeVAw,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.003288,0.001809,0.003891,0.003891
None,AE,20210202,7GwBqHtT5QQ,8YfFRRCNDufIutblci8ijA,A712274816562175,,Bullet,SILLY,Sound Recording,INS3I1900081,INS3I1900081,8.71886E+12,,Mangli,George Reddy,Silly Monks Music,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.003288,0.001809,0.003891,0.003891
None,AE,20210202,7Ji1p6e_en4,ZsGMV5taMGsMTt9bCBdTQQ,A857985772087782,ZsGMV5taMGsMTt9bCBdTQQ,Ek Pardesi Mera Dil Le Gaya (Remix)Hot Video | Cute Love Story | Hindi Song 2021,,Music Video,7Ji1p6e_en4,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,2,0,2,2,0.019728,0.010852,0.023344,0.023344
None,AE,20210202,7j6xZe4KT7U,Zy3M5shOzOUYrr6e2HrNyg,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,1,1,0.006194,0.003407,0.003583,0.003583
None,AE,20210202,7lvGnJ5FAls,Z7CFk8IDyyjBZG9LHgskJg,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210202,7lvGnJ5FAls,Z7CFk8IDyyjBZG9LHgskJg,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.003371,0.001855,0.004024,0.004024
None,AE,20210202,7nTF_ALQqZE,j3l4T42SSf9BPdPTWG0ePg,A458139968559702,,Ham Tumse Dil Lagaake,"CC_EXCLUSION_DISTRIBUTOR_ONLY,RAO",Sound Recording,USDCH1033435,USDCH1033435,6.12292E+11,,Aditi Raj,Bewafai Hits 4,Sai Recordds Entertainment,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000897,0.000494,0.001063,0.001063
None,AE,20210202,862VYBpqzQI,LPivHHmamPsarDEuTtfHuA,A244244887435130,,Purani Ishq Kahani,VCOI,Sound Recording,INV772001014,INV772001014,6.16968E+11,,Vikram Kohlewala,Purani Ishq Kahani,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000548,0.000302,0.00065,0.00065
None,AE,20210202,862VYBpqzQI,LPivHHmamPsarDEuTtfHuA,A603177631890547,,Eye Liner,VCOI,Sound Recording,INV772001017,INV772001017,6.16968E+11,,Harsh Virk,Eye Liner,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000548,0.000302,0.00065,0.00065
None,AE,20210202,862VYBpqzQI,LPivHHmamPsarDEuTtfHuA,A788316635509180,,Ab Nahi Lagna,VCOI,Sound Recording,INV772001015,INV772001015,6.16968E+11,,Nikhil Mittal,Ab Nahi Lagna,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000548,0.000302,0.00065,0.00065
None,AE,20210202,862VYBpqzQI,LPivHHmamPsarDEuTtfHuA,A923443058869090,,Ek Request,VCOI,Sound Recording,INV772001016,INV772001016,6.16968E+11,,SK Chalia,Ek Request,Jhankar Musicals Studio,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000548,0.000302,0.00065,0.00065
None,AE,20210202,8JNEdmSAbjY,ExmWaWYW7UwwTjQfy9N-2A,A740773301887995,,Fire Lava Sunshine,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001013,INV772001013,6.16968E+11,,Loplay,Loplay Music Life,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.000562,0.00031,0.000672,0.000672
None,AE,20210202,8L7LyRpARxY,tqmzLrADS3GS1M2q0wjB0w,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,1,0,1,0.004932,0.002713,0.005836,0.005836
None,AE,20210202,8L7LyRpARxY,tqmzLrADS3GS1M2q0wjB0w,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.003371,0.001855,0.004024,0.004024
None,AE,20210202,8LMUCF3KK4c,nVeMAz08o28YRu-HpIoI4g,A651814663063816,nVeMAz08o28YRu-HpIoI4g,Aihe More Raja,,Music Video,8LMUCF3KK4c,,,,Ankush Raja & Shilpi Raj,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,8ZXoalvw1a4,AAs-813_wjyfk35rHw4CjA,A353851068218296,AAs-813_wjyfk35rHw4CjA,"Aaja Shyam Yaad Teri Aayi ""Hit krishan Bhajan"" ||  Sadhvi Purnima Ji #Saawariya",SAVPL,Music Video,8ZXoalvw1a4,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,8apPdTXJubE,2xgttscMEO-tpB1iWF8v2w,A669352282413760,,Shisha,BEY,Sound Recording,USDCH1039994,USDCH1039994,6.44825E+11,A12425GABC1236462M,Arbaz Khan Ft. Zohaib Amjad & Aryan Khan,Shisha,Beyond Records,Audio,UGC,YouTube Premium Family monthly,1,0,1,1,0.003371,0.001855,0.004024,0.004024
None,AE,20210202,8eZV6bSpuok,GY9etUMp3d1MlOWbSD95wQ,A356358931761849,GY9etUMp3d1MlOWbSD95wQ,मासूम शर्मा का गाना हुआ वायरल - Masoom Sharma | Gulshan Music | Haryanvi New Song 2020,,Music Video,8eZV6bSpuok,,,,,,,Audio-Visual,Partner-provided,YouTube Premium Family monthly,1,0,1,1,0.006742,0.003709,0.008046,0.008046
None,AE,20210202,8h0SYoy_6fg,xpu57trwVlTicWq1MEZ5qg,A299551351858305,xpu57trwVlTicWq1MEZ5qg,Dil Laage Na Ab,,Art Track,INV581705947,INV581705947,1.91766E+11,,"Khesari Lal Yadav, Kajal Raghwani",,Yashi Films,Audio-Visual,Partner-provided,YouTube Premium Family monthly,1,1,0,1,0.006742,0.003709,0.008046,0.008046
None,AE,20210202,9DpIXnr16jU,RuooHfNdRcXZykrlpI_6Jw,A451635716402897,,Dheere Dheere Aap Mere Full Song,NHS,Sound Recording,USDCH1032199,USDCH1032199,6.12292E+11,,"Sadhna Sargam,Udit Narayan",Baazi,NH Studioz,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.00141,0.000776,0.001669,0.001669
None,AE,20210202,9OS5qSNVba4,y9Td1yEiJxbK2AljjAvZFw,A363227030162678,,Rabbaa Main Kya Karoon,VCOI,Sound Recording,INV772001003,INV772001003,6.30808E+11,,"Dev Chugh, Arjun Sharma",Rabbaa Main Kya Karoon,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,1,0,1,0.00052,0.000286,0.000615,0.000615
None,AE,20210202,9OS5qSNVba4,y9Td1yEiJxbK2AljjAvZFw,A502870529648166,,Kasoor Ki Hai Mera,VCOI,Sound Recording,INV772001002,INV772001002,6.30808E+11,,"Vineet Gaba, Arjun Sharma",Kasoor Ki Hai Mera,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,1,0,1,0.00052,0.000286,0.000615,0.000615
None,AE,20210202,9OS5qSNVba4,y9Td1yEiJxbK2AljjAvZFw,A672902708669822,,Pyar Naal Rakhein,VCOI,Sound Recording,INV772001005,INV772001005,6.30808E+11,,"Aalam Singh, Arjun Sharma",Pyar Naal Rakhein,Desi Records,Audio,UGC,YouTube Premium Individual monthly,1,1,0,1,0.00052,0.000286,0.000615,0.000615
None,AE,20210202,9V5_xJeGzHE,ykVlPaseztyJ9oOegO8uFw,A869418011642331,,Midnight Wonder Superstar,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001006,INV772001006,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.009864,0.005426,0.011672,0.011672
None,AE,20210202,9mMKUzRzE5Q,byKV7K3VIszzFBXqzF7Bew,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000987,0.000543,0.001168,0.001168
None,AE,20210202,9mMKUzRzE5Q,byKV7K3VIszzFBXqzF7Bew,A141176129498698,,Free Hope On Earth,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001010,INV772001010,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Music Individual monthly,1,0,1,1,0.001239,0.000682,0.000717,0.000717
None,AE,20210202,9mMKUzRzE5Q,byKV7K3VIszzFBXqzF7Bew,A626353037027333,,Ultrabeam Instinct,"CC_EXCLUSION_DISTRIBUTOR_ONLY,VCOI",Sound Recording,INV772001011,INV772001011,6.16968E+11,,Loplay,,Loplay Music Life,Audio,UGC,YouTube Premium Individual monthly,1,0,1,1,0.000987,0.000543,0.001168,0.001168
